Latitude,Longitude,Altitude,Time,Segment
-34.56960505,-58.50208261,47.70000076293945,2021-06-09T08:34:30Z,
-34.56972764,-58.50208109,48.599998474121094,2021-06-09T08:34:37Z,
-34.56977803,-58.50203927,50.29999923706055,2021-06-09T08:34:42Z,
-34.56985138,-58.50193217,50.400001525878906,2021-06-09T08:34:45Z,
-34.56992117,-58.50180756,45.20000076293945,2021-06-09T08:34:50Z,
-34.57000462,-58.50172907,42.79999923706055,2021-06-09T08:34:55Z,
-34.57001742,-58.50160878,41.900001525878906,2021-06-09T08:35:02Z,
-34.56999635,-58.50152334,44.0,2021-06-09T08:35:09Z,
-34.56989198,-58.50149116,43.79999923706055,2021-06-09T08:35:12Z,
-34.56983733,-58.50137263,43.0,2021-06-09T08:35:17Z,
-34.56982936,-58.5012248,40.900001525878906,2021-06-09T08:35:23Z,
-34.56977067,-58.50109747,40.599998474121094,2021-06-09T08:35:28Z,
-34.56975855,-58.501078,39.29999923706055,2021-06-09T08:35:32Z,
-34.56980058,-58.50097031,38.70000076293945,2021-06-09T08:35:38Z,
-34.56984515,-58.50090512,42.20000076293945,2021-06-09T08:35:42Z,
-34.56990239,-58.50087163,44.400001525878906,2021-06-09T08:35:46Z,
-34.56991347,-58.50077227,59.70000076293945,2021-06-09T08:35:51Z,
-34.56999262,-58.50074483,63.5,2021-06-09T08:35:58Z,
-34.57007856,-58.50063048,61.0,2021-06-09T08:36:03Z,
-34.57023056,-58.50056194,59.20000076293945,2021-06-09T08:36:08Z,
-34.57030574,-58.50051997,58.5,2021-06-09T08:36:14Z,
-34.57038448,-58.50044425,59.900001525878906,2021-06-09T08:36:19Z,
-34.57043469,-58.50038876,60.900001525878906,2021-06-09T08:36:23Z,
-34.57053952,-58.50029905,60.0,2021-06-09T08:36:28Z,
-34.57067125,-58.50021225,47.70000076293945,2021-06-09T08:36:33Z,
-34.5707046,-58.50014162,48.29999923706055,2021-06-09T08:36:38Z,
-34.5707301,-58.50011483,49.400001525878906,2021-06-09T08:36:44Z,
-34.57084063,-58.50003419,48.20000076293945,2021-06-09T08:36:49Z,
-34.57101123,-58.50004053,45.0,2021-06-09T08:36:56Z,
-34.57114523,-58.49990335,43.79999923706055,2021-06-09T08:37:05Z,
-34.57123794,-58.49981294,45.79999923706055,2021-06-09T08:37:10Z,
-34.57133184,-58.49971343,48.0,2021-06-09T08:37:16Z,
-34.57143179,-58.49958784,46.400001525878906,2021-06-09T08:37:22Z,
-34.5715109,-58.49955824,48.29999923706055,2021-06-09T08:37:24Z,
-34.57153256,-58.49946651,46.099998474121094,2021-06-09T08:37:29Z,
-34.57150536,-58.49938874,43.29999923706055,2021-06-09T08:37:34Z,
-34.57153063,-58.49920878,44.400001525878906,2021-06-09T08:37:40Z,
-34.57154005,-58.49918756,46.599998474121094,2021-06-09T08:37:46Z,
-34.57151263,-58.49911308,56.400001525878906,2021-06-09T08:37:51Z,
-34.57147755,-58.49904781,55.5,2021-06-09T08:37:56Z,
-34.57138788,-58.49897535,54.0,2021-06-09T08:38:01Z,
-34.57136026,-58.49872652,52.400001525878906,2021-06-09T08:38:05Z,
-34.57141314,-58.49855876,51.400001525878906,2021-06-09T08:38:10Z,
-34.57149547,-58.49844765,50.0,2021-06-09T08:38:16Z,
-34.57155604,-58.49842509,53.70000076293945,2021-06-09T08:38:21Z,
-34.57162984,-58.49835772,54.5,2021-06-09T08:38:26Z,
-34.57173568,-58.49830478,49.79999923706055,2021-06-09T08:38:31Z,
-34.57175243,-58.49820588,57.900001525878906,2021-06-09T08:38:36Z,
-34.57183953,-58.49816355,57.20000076293945,2021-06-09T08:38:41Z,
-34.57195418,-58.49812284,54.099998474121094,2021-06-09T08:38:46Z,
-34.57203916,-58.49802032,54.20000076293945,2021-06-09T08:38:52Z,
-34.57205077,-58.49792861,55.099998474121094,2021-06-09T08:38:57Z,
-34.57211046,-58.49786889,57.599998474121094,2021-06-09T08:39:02Z,
-34.57215123,-58.49782521,58.29999923706055,2021-06-09T08:39:05Z,
-34.57229548,-58.4978569,48.70000076293945,2021-06-09T08:39:10Z,
-34.57241987,-58.49777692,47.29999923706055,2021-06-09T08:39:16Z,
-34.57250834,-58.49765985,45.099998474121094,2021-06-09T08:39:20Z,
-34.57259247,-58.49757602,46.099998474121094,2021-06-09T08:39:26Z,
-34.57268187,-58.49751618,46.20000076293945,2021-06-09T08:39:31Z,
-34.57272849,-58.49744259,47.900001525878906,2021-06-09T08:39:36Z,
-34.57284261,-58.49741589,48.900001525878906,2021-06-09T08:39:41Z,
